"id","income","risk_score","default"
79,2090.65173987458,0.965786833548918,1
80,1930.55431878048,0.0489855406340212,0
81,2002.88209294994,0.153308271663263,0
82,2192.64020056317,0.696839065523818,0
83,1814.6699841038,0.727785873226821,1
84,2322.18827425942,0.108379415469244,0
85,1889.75671909062,0.464568545576185,0
86,2165.89098195785,0.642125536222011,0
87,2548.41950657467,0.397110937861726,0
88,2217.5907454169,0.990430257050321,1
89,1837.03420723439,0.678708809893578,0
90,2574.40380922555,0.315318457549438,0
91,2496.75192798106,0.153769260039553,0
92,2274.19847975403,0.301251735771075,0
93,2119.36586755572,0.0945155306253582,0
94,1686.04696198031,0.0268755068536848,0
95,2680.326224265,0.310483304318041,0
96,1699.87020642644,0.742438868619502,1
97,3093.66649650829,0.960092212306336,1
98,2766.30531309259,0.415802662726492,0
99,1882.14982044976,0.522235407261178,0
100,1486.78954984661,0.0675197287928313,0
101,1644.79671815035,0.629841805435717,0
102,2128.44185457826,0.353413787204772,0
103,1876.65406076881,0.42471465212293,0
104,1826.22870030113,0.963768790708855,1
105,1524.19071636749,0.680998486932367,0
106,1977.48613759554,0.718463884433731,1
107,1607.54776527146,0.170629765372723,0
108,1166.02903170593,0.203609089134261,0
109,1809.88673985612,0.876549711916596,1
110,2459.49830453038,0.837522525573149,1
111,1712.3265186958,0.720627042464912,1
112,2303.98216111252,0.28106337110512,0
113,1191.05864585542,0.209990896750242,0
114,1972.21901723773,0.49415031960234,0
115,2259.70360197173,0.521752808243036,0
116,2150.57668108336,0.219831811729819,0
117,2052.83809707447,0.763106702361256,1
118,1679.64699584731,0.0245196530595422,0
119,1575.14782698321,0.711485945153981,1
120,1487.93560469754,0.840887599159032,1
121,2058.82329855006,0.930821072077379,1
122,1526.2626929076,0.662091647274792,0
123,1754.72127814967,0.269942219369113,0
124,1871.95390390088,0.21823346032761,0
125,2921.9310026161,0.867818171158433,1
126,1674.02504915227,0.0245715517085046,0
127,2117.69328614243,0.850026724394411,1
128,2038.98042478186,0.523933076998219,0
129,1519.07168293494,0.435462701832876,0
130,1964.3459569382,0.931294746464118,1
131,2722.27542921167,0.164550395915285,0
132,2225.75202653961,0.378788392059505,0
133,2020.61646099647,0.138044937048107,0
134,1788.75158383019,0.149721077177674,0
135,973.376389229742,0.676447247387841,0
136,2565.66860670709,0.562116155866534,0
137,1269.67996453759,0.471648442791775,0
138,2369.97375543867,0.811100168619305,1
139,2954.55178460874,0.962388532236218,1
140,1278.0534195141,0.515409884043038,0
141,2350.89216768736,0.703722769627348,1
142,1868.90125529877,0.180879510007799,0
143,1213.92792042726,0.35496694711037,0
144,1242.66617310912,0.0499027892947197,0
145,1199.2319132127,0.152553702704608,0
146,1734.54673891485,0.0992717186454684,0
147,1269.12220750205,0.280148076126352,0
148,2343.95838648791,0.387450202135369,0
149,3050.05447026284,0.634158786386251,0
150,1356.48476198241,0.707063608802855,1
151,2393.86942373759,0.326018318766728,0
152,2384.52112050045,0.965183315100148,1
153,2166.10128947506,0.696454447461292,0
154,1495.8116958615,0.161078194156289,0
155,1940.27369668467,0.369062241632491,0
156,1859.80233241488,0.30221775919199,0
157,2281.49476661024,0.457965767476708,0
158,1813.78062194809,0.823282746365294,1
159,2488.48669334281,0.232539350865409,0
160,1812.70957111649,0.402322225272655,0
161,2526.35573278967,0.971612802939489,1
162,1475.41149666697,0.124420745996758,0
163,1369.92237762094,0.63029007660225,0
164,3620.5199674712,0.703867005882785,1
165,1791.57120591978,0.591200284194201,0
166,2149.11379577036,0.996516271261498,1
167,2318.28483701692,0.0453361014369875,0
168,1758.10968714563,0.990072537912056,1
169,2258.4310221568,0.745306309312582,1
170,2184.48226369254,0.436749597778544,0
171,1892.30974617915,0.153006548760459,0
172,2032.64651676266,0.448865175480023,0
173,1982.96637313077,0.18632471258752,0
174,3064.22594950809,0.426548582501709,0
175,1629.33195186359,0.820779866538942,1
176,1452.00186646267,0.0503789142239839,0
177,2018.89419958554,0.325382151640952,0
178,2155.24037472157,0.842411929508671,1
179,2218.26173945509,0.0401997929438949,0
180,1770.81733364445,0.791872961213812,1
181,1468.3369330144,0.961628437507898,1
182,2631.59258804474,0.660920487483963,0
183,1825.17480602322,0.00871741911396384,0
184,1567.24356867331,0.465789224253967,0
185,1881.86021552945,0.716613848693669,1
186,1901.41205282572,0.0281821098178625,0
187,2554.96014485682,0.845482558710501,1
188,2042.3686460986,0.746415409026667,1
189,2377.02689259226,0.26403076434508,0
190,1750.35399141387,0.745913676219061,1
191,2107.2226547908,0.671582471346483,0
192,1837.65704425458,0.172052733367309,0
193,2047.29176408679,0.669716468313709,0
194,1552.31832101123,0.930354031501338,1
195,1344.59923333601,0.850974758388475,1
196,2998.60669237398,0.781073235208169,1
197,2300.35441183621,0.685842331266031,0
198,1374.36431918753,0.591369112022221,0
199,1694.41704165979,0.403273216914386,0
200,1407.25995770134,0.128348112571985,0
201,3099.40517444186,0.82016446441412,1
202,2656.20648821676,0.716720472322777,1
203,1867.42747165182,0.788324852474034,1
204,2271.59702961604,0.0183160011656582,0
205,1792.83002604057,0.174490140983835,0
206,1761.87655269221,0.598648968385532,0
207,1605.69858107488,0.0806388228666037,0
208,1702.69136627024,0.707315941806883,1
209,2825.45373366835,0.563668774208054,0
210,1972.98593745728,0.282807909185067,0
211,2059.62261821379,0.392056765733287,0
212,2121.84371479955,0.672728167846799,0
213,2616.23793924267,0.162179667269811,0
214,1741.96808452761,0.108501903479919,0
215,1503.74642480398,0.533444229979068,0
216,2837.84846620159,0.103199100354686,0
217,1779.41839154736,0.0934180852491409,0
218,1638.46701503006,0.639925142051652,0
219,1381.86344055835,0.564042437123135,0
220,1357.6421388411,0.305536519503221,0
221,1713.01326035101,0.266009031329304,0
222,2308.99290858326,0.632500789593905,0
223,2554.92406946486,0.830757833551615,1
224,2353.79417691779,0.0513556152582169,0
225,1818.17135145237,0.99233503616415,1
226,2029.8749686923,0.0220871928613633,0
227,1647.70176815997,0.179838889045641,0
228,1641.39091921299,0.328692074865103,0
229,2442.32524948846,0.854895716765895,1
230,1492.20371069823,0.184360313229263,0
231,2977.64698274623,0.795356702525169,1
232,1954.84020301707,0.858852138277143,1
233,2107.26941331461,0.472019533859566,0
234,1630.73614763021,0.648202839307487,0
235,1712.80565511837,0.32504168455489,0
236,1341.49193384738,0.46613745810464,0
237,1908.53730581364,0.94240728369914,1
238,2209.49120246223,0.245464298641309,0
239,2162.15217208069,0.0224570592399687,0
240,1609.23175647262,0.967071830527857,1
241,1605.689014573,0.260048856958747,0
242,1748.90064082857,0.654107216512784,0
243,2748.03033492318,0.0753812375478446,0
244,1431.34818966713,0.969246099004522,1
245,1910.4742028099,0.918539323844016,1
246,2951.18091083946,0.868152536218986,1
247,1949.5125573356,0.424378974828869,0
248,1320.0796480893,0.781031975988299,1
249,1667.61528236297,0.299905892694369,0
250,2242.72998945244,0.289452788420022,0
251,1812.19856416511,0.999273833120242,1
252,1719.06181822511,0.98703720793128,1
253,1828.04138293577,0.480046341195703,0
254,2045.24832356961,0.762275066226721,1
255,2799.25438557291,0.328611925011501,0
256,1955.71744393056,0.236238847253844,0
257,2540.39974807576,0.617860030382872,0
258,2315.37705782528,0.340449265437201,0
259,1943.18005224693,0.0583910276181996,0
260,1233.5489985547,0.981945822248235,1
261,1739.44134122374,0.688040121691301,0
262,1755.06477343076,0.862182220909745,1
263,2023.57721638076,0.461695483652875,0
264,2650.09933883341,0.126027198508382,0
265,3146.53948691555,0.680295445257798,0
266,2773.79052949188,0.0199487851932645,0
267,1933.42451783553,0.162958639673889,0
268,1121.73630222118,0.89581583510153,1
269,1805.61006796413,0.153157744556665,0
270,2044.60361153665,0.258641593623906,0
271,2422.50650203372,0.244024680228904,0
272,2481.26398424214,0.311864907387644,0
273,2342.15471470823,0.221246689558029,0
274,1302.36282510027,0.0305468428414315,0
275,2424.82152281668,0.9030366090592,1
276,1776.72139178639,0.959397464292124,1
277,2087.40135008063,0.942848661448807,1
278,2037.27558858687,0.453300039982423,0
279,2214.08338248525,0.437665002420545,0
280,2012.33749141307,0.0501661477610469,0
281,1166.26245120717,0.359821268357337,0
282,2368.24798238672,0.896644064690918,1
283,2193.01328417484,0.371063167229295,0
284,1867.17418736089,0.503285011276603,0
285,2059.07225552334,0.527599306078628,0
286,2067.01932268423,0.170270065078512,0
287,2110.5097342805,0.53859877679497,0
288,2820.42308298874,0.11049344507046,0
289,1890.47481053326,0.614105034386739,0
290,2084.03269194233,0.544976426986977,0
291,2584.19193653455,0.22762869251892,0
292,2527.09051168846,0.901508652605116,1
293,2572.63155519018,0.198526436695829,0
294,1711.26599947022,0.421812117565423,0
295,3001.24136514641,0.884361858014017,1
296,2033.35043546509,0.238200846593827,0
297,2933.42592235343,0.291630598250777,0
298,1324.54865698464,0.876395269529894,1
299,2010.49179317712,0.619072475004941,0
300,2624.95728548461,0.857298753689975,1
301,1642.3789063886,0.477284332504496,0
302,1623.65551589113,0.894230959936976,1
303,1530.73064819655,0.169069356750697,0
304,1473.74336033063,0.621070137713104,0
305,1781.4202334098,0.722760529723018,1
306,2165.58958647949,0.190216163406149,0
307,992.89475103964,0.568715502275154,0
308,2105.99021668615,0.671531327534467,0
309,2618.33752320829,0.919210898689926,1
310,3018.78700912022,0.325559697812423,0
311,2650.58799610029,0.546752070309594,0
312,2378.38738189798,0.00499117863364518,0
313,1136.63480044284,0.370116141391918,0
314,1699.24664599661,0.637621424626559,0
315,1823.97677170869,0.609607010148466,0
316,2351.76195137845,0.818292169133201,1
317,1947.16433299811,0.117891796631739,0
318,1370.67568596991,0.66335767111741,0
319,2842.21785404706,0.201607255265117,0
320,2455.69564589798,0.586859541479498,0
321,2118.71513624551,0.695069978712127,0
322,2609.05430516291,0.528288147877902,0
323,1330.61285638251,0.369521510088816,0
324,2330.4101488949,0.698472405551001,0
325,1738.54381184329,0.47370445728302,0
326,2341.87276092536,0.230807848041877,0
327,1969.58902266996,0.454134696628898,0
328,2316.48035651573,0.0791919191833586,0
329,2667.7588075297,0.257680573733523,0
330,2003.64504515845,0.554080500733107,0
331,2508.77931847605,0.0217597931623459,0
332,1405.78298242601,0.211102063767612,0
333,1639.19777978199,0.636393392225727,0
334,2759.60885569409,0.716973771108314,1
335,2188.69398651196,0.776862405473366,1
336,973.888589783135,0.0732085653580725,0
337,1317.98127395881,0.0987483714707196,0
338,1899.60949220544,0.94639556040056,1
339,2432.88970216724,0.930883407825604,1
340,1949.05837214239,0.921451541595161,1
341,2312.09373601033,0.649938648333773,0
342,2479.50268889391,0.156350366072729,0
343,2835.52741443147,0.91014366876334,1
344,2028.00836663748,0.922061887802556,1
345,1974.00904690955,0.169240613933653,0
346,1123.38132042887,0.0733673155773431,0
347,2049.66379704391,0.566228931071237,0
348,1714.07497105222,0.365405296906829,0
349,1512.99520859795,0.460166618926451,0
350,1910.04688447623,0.46473691239953,0
351,2507.47158637183,0.77890710812062,1
352,1003.62575565571,0.823666376294568,1
353,1786.36035639729,0.282355052186176,0
354,2058.31864179135,0.729978314135224,1
355,1553.39621497252,0.495971685973927,0
356,2166.95147124961,0.0662683011032641,0
357,2205.71496030787,0.0376478305552155,0
358,1983.481920362,0.237585074035451,0
359,767.050903119986,0.218396110227332,0
360,3285.72907293332,0.422386274905875,0
361,1897.3503712659,0.549751633079723,0
362,2325.59664079383,0.713737604673952,1
363,2136.88324551827,0.23999410867691,0
364,2512.33661740918,0.895682013127953,1
365,2408.82972318704,0.482623788062483,0
366,1895.10341438575,0.262847001897171,0
367,2189.08388610425,0.319918760331348,0
368,1527.29558443805,0.66430197423324,0
369,2428.46150544966,0.728051361395046,1
370,1769.48083055782,0.571435950929299,0
371,3208.38667689411,0.878695076331496,1
372,1174.47555215591,0.409203278832138,0
373,1768.00637851699,0.205395789584145,0
374,2412.68993137962,0.470820417162031,0
375,2255.06627343933,0.379407775355503,0
376,1705.2594807425,0.247564962366596,0
377,1501.60962889624,0.925032525788993,1
378,2072.23785235535,0.466174706583843,0
379,1992.84629341654,0.0139416833408177,0
380,1104.85938136797,0.94322473811917,1
381,2017.27553356693,0.374545655446127,0
382,2095.11515784623,0.00804153550416231,0
383,2087.36319849092,0.980524503393099,1
384,1472.49147869866,0.377540055895224,0
385,2238.06663915131,0.985867554787546,1
386,2689.28506847962,0.139616390690207,0
387,2228.11820158991,0.562218103092164,0
388,1432.20576481283,0.794360194355249,1
389,1782.17726515405,0.193901368649676,0
390,2173.0518097768,0.71069850306958,1
391,1676.47718434087,0.565708020003513,0
392,921.176832492361,0.0101157331373543,0
393,2442.1254100141,0.256950867827982,0
394,1585.26119418774,0.470981482882053,0
395,1713.21986461586,0.926862747175619,1
396,2751.95030450227,0.995291978819296,1
397,1612.9275351973,0.209982300410047,0
398,2422.86577009465,0.545186908217147,0
399,1369.65856059061,0.645392872393131,0
400,1822.72879846301,0.90110798063688,1
401,1963.22199043176,0.73232174734585,1
402,1415.67428778782,0.609710701974109,0
403,1682.62586754555,0.224372133612633,0
404,1985.57922353584,0.916171013377607,1
405,2335.34798436697,0.802761024795473,1
406,1174.72672828745,0.312408612575382,0
407,1825.12288039437,0.227251196280122,0
408,2378.20321927274,0.657595203956589,0
409,1730.5954200112,0.735731156310067,1
410,2113.64596083647,0.465094254584983,0
411,2246.11428503222,0.863605329301208,1
412,2133.91750766584,0.675000583287328,0
413,2326.62883973569,0.161467888858169,0
414,1938.64566951131,0.0120903067290783,0
415,1793.16174320394,0.866068027447909,1
416,678.425523985511,0.100712787825614,0
417,1953.52949076026,0.312232244526967,0
418,2215.14234817999,0.434495053021237,0
419,2267.69942043407,0.615756064187735,0
420,1722.36082434337,0.339224056806415,0
421,2889.75145488757,0.579978102818131,0
422,2143.21220981441,0.829674802720547,1
423,2063.15792922944,0.334618145599961,0
424,2636.13338973426,0.382018996169791,0
425,1640.76688934037,0.605689934687689,0
426,1774.83068803764,0.495735892094672,0
427,3198.72624002488,0.10926788370125,0
428,2005.56459361044,0.84592829993926,1
429,2816.78421070415,0.44585653510876,0
430,1280.74667754274,0.750375904841349,1
431,1904.74159897855,0.795538619626313,1
432,2189.21195181842,0.390698857139796,0
433,2150.0192726029,0.0148478888440877,0
434,1497.18187024458,0.743414826691151,1
435,2009.62963731269,0.0683851786889136,0
436,1461.28967344401,0.532020630780607,0
437,2356.35166262214,0.122630413854495,0
438,2542.38754493032,0.675769999157637,0
439,887.506151756294,0.0560200677718967,0
440,2617.84673115007,0.798009385820478,1
441,1379.47775159575,0.662604964571074,0
442,2227.38463449132,0.24424139666371,0
443,2329.9513190713,0.160372437210754,0
444,1900.05508594928,0.057999900309369,0
445,1677.4430215701,0.0152111938223243,0
446,2082.66051062102,0.833354771602899,1
447,2219.40935035723,0.2618772177957,0
448,2441.65140997435,0.055414826143533,0
449,973.831508049024,0.348033432848752,0
450,1181.81036597049,0.580218408955261,0
451,2715.20117059409,0.804218275705352,1
452,2523.31442355577,0.340265726437792,0
453,2217.64447445384,0.134850330883637,0
454,2357.58920355553,0.773612920194864,1
455,2458.5874588205,0.877237849868834,1
456,669.53860076716,0.987968035042286,1
457,2555.13854831941,0.654818585142493,0
458,1757.50620171884,0.254027303308249,0
459,2115.3084153156,0.6414555599913,0
460,1852.42109955821,0.450612380634993,0
461,2435.98247703937,0.196961197070777,0
462,1825.76377552219,0.606187485391274,0
463,2259.25188294412,0.974629749776796,1
464,1804.65751068051,0.199174381326884,0
465,1453.60639544925,0.434758973540738,0
466,2605.00525522013,0.339538734639063,0
467,2370.45000563714,0.0340082424227148,0
468,2862.13111957823,0.0991985632572323,0
469,2032.57696628965,0.419232832733542,0
470,2562.50137291409,0.0473383399657905,0
471,2987.70952700954,0.0265292769763619,0
472,1859.25894248052,0.1735120464582,0
473,1338.52444362239,0.378086534328759,0
474,1880.32421643094,0.588322784285992,0
475,1892.97938000731,0.336429670220241,0
476,2075.84025225466,0.49454828677699,0
477,2856.15248865964,0.752326674759388,1
478,1836.92805374733,0.169062111992389,0
479,2186.50232790246,0.843631636584178,1
480,1886.15796755223,0.320302856387571,0
481,2010.22535426252,0.233887216309085,0
482,2157.02883175313,0.309993565781042,0
483,2664.10734801849,0.789909963263199,1
484,2060.65918874539,0.254507749108598,0
485,2356.42116001556,0.922823525732383,1
486,2389.43001489177,0.148353497497737,0
487,2457.38663542782,0.216477806447074,0
488,1712.80272390781,0.626091811805964,0
489,2813.44060709734,0.257070173276588,0
490,1809.52163035299,0.707173747709021,1
491,1947.10791617512,0.742405218305066,1
492,2702.02513385709,0.262356393504888,0
493,2647.04195307279,0.572619807906449,0
494,1455.00406379438,0.915648627793416,1
495,1563.46449979127,0.70842005033046,1
496,1320.96047031469,0.844355070730671,1
497,2090.92359630992,0.91994241415523,1
498,2082.42043395923,0.294634674442932,0
499,2182.05734367753,0.6506526642479,0
500,2276.07885710928,0.141766190296039,0
501,1699.05357700749,0.853531681932509,1
502,1503.15070445064,0.666006616083905,0
503,2513.39252803745,0.733326679328457,1
504,2375.53065130316,0.314740349305794,0
505,1245.41673133565,0.667717940174043,0
506,1952.42627457536,0.463886711513624,0
507,1552.02608862175,0.650282931281254,0
508,964.624464729018,0.785775208147243,1
509,2075.06006559407,0.901704200776294,1
510,1960.39414537071,0.527407548157498,0
511,1951.31536624346,0.158109048381448,0
512,2108.07627090062,0.26961875311099,0
513,2441.23258219829,0.134540214436129,0
514,2102.79875224169,0.237557555316016,0
515,1691.78207856324,0.723056622082368,1
516,1632.60037403936,0.627125432249159,0
517,1934.09860347941,0.452364492695779,0
518,2155.00849328948,0.634306973544881,0
519,1480.15982364898,0.529496879549697,0
520,1907.84556557881,0.330106385750696,0
521,2483.63363008396,0.77073736069724,1
522,1945.85995438276,0.63498916872777,0
523,1650.7896662028,0.77436368400231,1
524,1862.02741578723,0.178849163930863,0
525,2557.32427268099,0.396402273792773,0
526,2275.02198060707,0.962715865811333,1
527,2618.3379000408,0.377313619246706,0
528,2069.54892858089,0.077554949792102,0
529,2205.13754824521,0.529335109051317,0
530,1720.77154382593,0.949723993660882,1
531,2302.68533446517,0.856113054091111,1
532,1746.83322890538,0.549436143832281,0
533,1289.71724765213,0.66495354170911,0
534,2063.99648284206,0.500448136590421,0
535,2972.92560886572,0.92407216085121,1
536,2400.45716978653,0.091927953530103,0
537,2582.62669497313,0.496953357476741,0
538,2179.42786154658,0.782224094029516,1
539,1695.72141084189,0.869846874149516,1
540,1898.87957244486,0.901552329305559,1
541,1863.37594659404,0.811382487881929,1
542,1765.65011010896,0.15372962737456,0
543,2352.08364196486,0.729758727829903,1
544,1401.31824881729,0.759502933127806,1
545,2433.18306605639,0.660819487413391,0
546,2432.07624311295,0.908035086235031,1
547,1400.68882046563,0.38978386647068,0
548,2319.74599895027,0.956978344824165,1
549,3215.11332617225,0.4565863693133,0
550,1721.3922590292,0.195008594542742,0
551,2422.45212070404,0.590719233034179,0
552,1608.8990771903,0.155398693401366,0
553,2555.3557091014,0.5194960788358,0
554,2124.91235996328,0.412839690921828,0
555,2825.95769581158,0.827216950245202,1
556,1270.51463573154,0.563095880206674,0
557,1974.35105693732,0.456475481856614,0
558,1736.5374119372,0.1923486252781,0
559,1901.36756546185,0.471946834819391,0
560,1685.210628657,0.23250024439767,0
561,1583.0782097325,0.314079710748047,0
562,2289.36118730822,0.866852045292035,1
563,1456.20964296154,0.444987307069823,0
564,2742.01546577814,0.433928418904543,0
565,1406.89670734312,0.472588081145659,0
566,2050.53957569764,0.833401712356135,1
567,2266.49464341324,0.0103411078453064,0
568,2293.36766954631,0.309129474451765,0
569,1849.12666806681,0.086152971489355,0
570,2039.7509976642,0.823007093043998,1
571,2480.63207590484,0.471107213757932,0
572,1271.76704146179,0.532335925614461,0
573,1609.13014423396,0.395395429106429,0
574,2160.20115715831,0.454437169479206,0
575,1777.6090108315,0.114900947082788,0
576,2685.0019969855,0.0310908427927643,0
577,2336.62693167742,0.0232108787167817,0
578,2036.08337620738,0.0775193453300744,0
579,1246.12134123166,0.361531095346436,0
580,2013.05011266312,0.761408725054935,1
581,1841.7920659015,0.743281641742215,1
582,1948.8267432397,0.0976922034751624,0
583,1409.22038647216,0.961905417498201,1
584,2249.32902191496,0.143204428488389,0
585,1480.52177984648,0.484661741182208,0
586,1886.8890092788,0.564910990186036,0
587,2190.71291472568,0.932305590482429,1
588,1608.24210549348,0.82002477068454,1
589,2291.49570284003,0.533083039568737,0
590,1341.74479917415,0.384468980366364,0
591,595.112660519729,0.545988312223926,0
592,2232.48399539293,0.796727934852242,1
593,2420.2699134805,0.62734336219728,0
594,1857.07728820431,0.103957000654191,0
595,2252.0631272958,0.191992509644479,0
596,1422.04173745816,0.842110433615744,1
597,1936.42569658717,0.479376612463966,0
598,1029.24081197969,0.777260588016361,1
599,2590.59044571926,0.818179134977981,1
600,2929.95543077158,0.296933939913288,0
601,2537.006130141,0.226709939306602,0
602,1986.32651679313,0.620357893174514,0
603,1983.33482886204,0.373875572811812,0
604,1241.96618842445,0.885972418123856,1
605,2395.19267194411,0.125531607773155,0
606,1894.63290965411,0.157996590714902,0
607,1671.62853731946,0.63846252579242,0
608,1293.98710367085,0.186130561865866,0
609,1850.11875167686,0.664508679648861,0
610,1575.46943249165,0.512025854550302,0
611,1801.48473983608,0.741619840497151,1
612,1391.2000061182,0.336513029644266,0
613,2843.79474147285,0.111268449574709,0
614,1991.99873639602,0.402289624325931,0
615,2537.47253863619,0.542698740260676,0
616,699.150164871174,0.740261287195608,1
617,1773.40108500258,0.172570080962032,0
618,1662.25885420396,0.586485426872969,0
619,1388.53691031704,0.49984654225409,0
620,2773.30457711205,0.9363585668616,1
621,1292.35904011526,0.910303110256791,1
622,2159.19513020401,0.152906609233469,0
623,2423.21814278985,0.307297505205497,0
624,2089.09509420901,0.69829416833818,0
625,1562.37226125224,0.763215241255239,1
626,2470.58290336208,0.509869654662907,0
627,2085.29404092042,0.226727172033861,0
628,1468.25104680898,0.165861424058676,0
629,1305.97547619897,0.316137150628492,0
630,3043.35871724657,0.0449410863220692,0
631,1660.74842729078,0.669568413402885,0
632,1072.21417304098,0.746277173282579,1
633,2266.62968137683,0.248533362522721,0
634,2155.11512803045,0.466953222174197,0
635,1323.0828321387,0.0442873267456889,0
636,1028.52179320902,0.0982659002766013,0
637,1941.8487414207,0.897094524232671,1
638,2569.69814585471,0.615148483077064,0
639,2318.06201759107,0.640710000181571,0
640,1753.53128791901,0.461002120980993,0
641,1582.90588420781,0.279731452930719,0
642,2135.53337837527,0.944950246019289,1
643,2078.67667360808,0.0230717244558036,0
644,2314.85587334636,0.177312726154923,0
645,1802.10102485555,0.971428127260879,1
646,2449.67702660155,0.799737756373361,1
647,1584.59423633188,0.999651014106348,1
648,1834.72764994002,0.260743452701718,0
649,2370.40726186295,0.582182658370584,0
650,2494.98580431356,0.072294166078791,0
651,1030.74764927331,0.802283700322732,1
652,2053.59520350808,0.880565365077928,1
653,2304.38950586732,0.889629539102316,1
654,1274.58784325468,0.0113270068541169,0
655,2240.31279993761,0.241400566184893,0
656,1585.9128648016,0.607268897583708,0
657,2510.12650608221,0.362720564939082,0
658,2269.24101605132,0.709208659362048,1
659,2384.5261474978,0.0420729606412351,0
660,2060.35966464352,0.657171030761674,0
661,2431.82421707888,0.230689442018047,0
662,2690.25726415727,0.272977372631431,0
663,2983.12400772782,0.73316377773881,1
664,1985.80247262547,0.178256200859323,0
665,875.474454833798,0.385634268634021,0
666,2015.763002297,0.68435456068255,0
667,2102.78060422499,0.415191047592089,0
668,1922.3273264278,0.542161838850006,0
669,2284.14431038854,0.455189880216494,0
670,2505.33898225713,0.127064438303933,0
671,1741.00878491609,0.0311842460650951,0
672,1852.95233642194,0.165653203846887,0
673,2198.92110440017,0.798880711663514,1
674,1724.88812925543,0.142388037405908,0
675,2045.63369174412,0.0744408417958766,0
676,1019.14620055735,0.028574007563293,0
677,1440.05013930119,0.417391903232783,0
678,1336.12226219794,0.8540280375164,1
679,1573.18815163638,0.330488940468058,0
680,1653.34773603467,0.444436515681446,0
681,2191.15257127319,0.413483235985041,0
682,2491.05650126132,0.351750784087926,0
683,1636.30823545623,0.927850279491395,1
684,1501.580508811,0.930054556345567,1
685,1479.15557050525,0.280263159889728,0
686,1792.70563681816,0.729309949558228,1
687,1880.48546592372,0.216784899588674,0
688,2241.80876691913,0.940247777383775,1
689,1839.33757891581,0.0642989731859416,0
690,960.755365569988,0.988668913953006,1
691,1954.28286222493,0.210208480246365,0
692,2593.59340532578,0.318532433127984,0
693,2595.80063425516,0.121769886463881,0
694,1605.51839094439,0.584214246133342,0
695,1226.11172818121,0.658343411516398,0
696,3229.03024593264,0.996165027609095,1
